Date,to_station_name,Count,starttime_wday,Max_Temperature_F,Mean_Temperature_F,Min_TemperatureF,Max_Dew_Point_F,MeanDew_Point_F,Min_Dewpoint_F,Max_Humidity,Mean_Humidity,Min_Humidity,Max_Sea_Level_Pressure_In,Mean_Sea_Level_Pressure_In,Min_Sea_Level_Pressure_In,Max_Visibility_Miles,Mean_Visibility_Miles,Min_Visibility_Miles,Max_Wind_Speed_MPH,Mean_Wind_Speed_MPH,Max_Gust_Speed_MPH,Precipitation_In,Events
2015/9/9,E Pine St & 16th Ave,9,Wed,78,69,60,57,55,49,83,64,37,30.09,30.07,30.04,10,10,10,8,2,-,0,NA
2015/9/9,12th Ave & E Denny Way,5,Wed,78,69,60,57,55,49,83,64,37,30.09,30.07,30.04,10,10,10,8,2,-,0,NA
2015/9/9,15th Ave E & E Thomas St,8,Wed,78,69,60,57,55,49,83,64,37,30.09,30.07,30.04,10,10,10,8,2,-,0,NA
2015/9/9,12th Ave & E Mercer St,3,Wed,78,69,60,57,55,49,83,64,37,30.09,30.07,30.04,10,10,10,8,2,-,0,NA
2015/9/9,12th Ave & E Yesler Way,2,Wed,78,69,60,57,55,49,83,64,37,30.09,30.07,30.04,10,10,10,8,2,-,0,NA
2015/9/9,Burke Museum / E Stevens Way NE & Memorial Way NE,4,Wed,78,69,60,57,55,49,83,64,37,30.09,30.07,30.04,10,10,10,8,2,-,0,NA
2015/9/9,Summit Ave E & E Republican St,5,Wed,78,69,60,57,55,49,83,64,37,30.09,30.07,30.04,10,10,10,8,2,-,0,NA
2015/9/9,UW McCarty Hall / Whitman Ct,1,Wed,78,69,60,57,55,49,83,64,37,30.09,30.07,30.04,10,10,10,8,2,-,0,NA
2015/9/9,NE 47th St & 12th Ave NE,2,Wed,78,69,60,57,55,49,83,64,37,30.09,30.07,30.04,10,10,10,8,2,-,0,NA
2015/9/10,Westlake Ave & 6th Ave,19,Wed,78,69,60,57,55,49,83,64,37,30.09,30.07,30.04,10,10,10,8,2,-,0,NA
2015/9/10,Dexter Ave N & Aloha St,15,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,Pier 69 / Alaskan Way & Clay St,31,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,8,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,E Harrison St & Broadway Ave E,8,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,12th Ave & NE Campus Pkwy,8,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,Frye Art Museum / Terry Ave & Columbia St,1,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,Pine St & 9th Ave,22,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,1st Ave & Marion St,16,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,Cal Anderson Park / 11th Ave & Pine St,12,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,Key Arena / 1st Ave N & Harrison St,20,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,7th Ave & Union St,8,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,PATH / 9th Ave & Westlake Ave,22,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,Republican St & Westlake Ave N,22,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,E Blaine St & Fairview Ave E,15,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,3rd Ave & Broad St,15,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,2nd Ave & Spring St,24,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,15th Ave NE & NE 40th St,2,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,City Hall / 4th Ave & James St,10,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,Terry Ave & Stewart St,12,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,Lake Union Park / Valley St & Boren Ave N,18,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,2nd Ave & Blanchard St,13,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,Harvard Ave & E Pine St,6,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,Occidental Park / Occidental Ave S & S Washington St,19,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,10,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,9th Ave N & Mercer St,28,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,2nd Ave & Pine St,26,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,6th Ave & Blanchard St,5,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,Bellevue Ave & E Pine St,9,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,Union St & 4th Ave,8,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,REI / Yale Ave N & John St,10,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,Dexter Ave & Denny Way,7,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,Eastlake Ave E & E Allison St,7,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,6th Ave S & S King St,10,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,Seattle University / E Columbia St & 12th Ave,7,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,3,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,12th Ave & E Mercer St,3,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,11,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,E Pine St & 16th Ave,3,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,4,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,15th Ave E & E Thomas St,2,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,Summit Ave E & E Republican St,7,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,12th Ave & E Yesler Way,2,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,UW Intramural Activities Building,7,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,NE 42nd St & University Way NE,1,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,2nd Ave & Vine St,6,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,Summit Ave & E Denny Way,4,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/10,UW McCarty Hall / Whitman Ct,1,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/11,7th Ave & Union St,18,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/11,Pine St & 9th Ave,22,Thurs,75,68,61,57,56,55,83,67,50,30.12,30.08,30.02,10,10,6,12,3,16,0.01,NA
2015/9/11,3rd Ave & Broad St,32,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,9th Ave N & Mercer St,23,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,PATH / 9th Ave & Westlake Ave,31,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,2nd Ave & Vine St,10,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,6th Ave & Blanchard St,13,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,2nd Ave & Spring St,21,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,Union St & 4th Ave,13,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,Frye Art Museum / Terry Ave & Columbia St,4,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,Westlake Ave & 6th Ave,24,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,15th Ave NE & NE 40th St,6,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,Pier 69 / Alaskan Way & Clay St,52,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,REI / Yale Ave N & John St,15,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,Key Arena / 1st Ave N & Harrison St,18,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,Occidental Park / Occidental Ave S & S Washington St,27,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,E Pine St & 16th Ave,3,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,2nd Ave & Pine St,38,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,Summit Ave & E Denny Way,6,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,Dexter Ave & Denny Way,12,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,1st Ave & Marion St,16,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,City Hall / 4th Ave & James St,6,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,Republican St & Westlake Ave N,22,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,Terry Ave & Stewart St,7,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,E Blaine St & Fairview Ave E,8,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,8,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,Seattle University / E Columbia St & 12th Ave,5,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,Dexter Ave N & Aloha St,14,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,6,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,Cal Anderson Park / 11th Ave & Pine St,18,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,Harvard Ave & E Pine St,4,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,Children's Hospital / Sandpoint Way NE & 40th Ave NE,1,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,6th Ave S & S King St,7,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,12th Ave & NE Campus Pkwy,12,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,E Harrison St & Broadway Ave E,8,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,13,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,NE 42nd St & University Way NE,2,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,Eastlake Ave E & E Allison St,6,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,Lake Union Park / Valley St & Boren Ave N,6,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,5,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,24,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,12th Ave & E Yesler Way,8,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,UW Intramural Activities Building,5,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,Bellevue Ave & E Pine St,10,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,12th Ave & E Mercer St,6,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,Summit Ave E & E Republican St,3,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,2nd Ave & Blanchard St,11,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,15th Ave E & E Thomas St,3,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,Burke Museum / E Stevens Way NE & Memorial Way NE,1,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,12th Ave & E Denny Way,2,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/11,NE 47th St & 12th Ave NE,2,Fri,82,72,62,58,56,54,80,60,42,30.07,30.03,29.96,10,10,10,8,2,-,0,NA
2015/9/12,Summit Ave E & E Republican St,6,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,Dexter Ave N & Aloha St,8,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,2nd Ave & Vine St,13,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,Westlake Ave & 6th Ave,9,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,E Harrison St & Broadway Ave E,5,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,Frye Art Museum / Terry Ave & Columbia St,5,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,7th Ave & Union St,7,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,UW Intramural Activities Building,4,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,Republican St & Westlake Ave N,5,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,12th Ave & E Mercer St,4,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,Dexter Ave & Denny Way,10,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,Pier 69 / Alaskan Way & Clay St,61,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,E Pine St & 16th Ave,3,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,Seattle University / E Columbia St & 12th Ave,5,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,Eastlake Ave E & E Allison St,15,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,6th Ave & Blanchard St,4,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,2nd Ave & Pine St,17,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,Summit Ave & E Denny Way,6,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,11,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,Bellevue Ave & E Pine St,12,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,3rd Ave & Broad St,32,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,Pine St & 9th Ave,11,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,NE 47th St & 12th Ave NE,1,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,2nd Ave & Spring St,12,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,2nd Ave & Blanchard St,15,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,Occidental Park / Occidental Ave S & S Washington St,24,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,Terry Ave & Stewart St,13,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,15th Ave NE & NE 40th St,6,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,6,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,PATH / 9th Ave & Westlake Ave,5,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,6th Ave S & S King St,12,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,12th Ave & E Yesler Way,6,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,REI / Yale Ave N & John St,11,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,Children's Hospital / Sandpoint Way NE & 40th Ave NE,6,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,1st Ave & Marion St,11,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,31,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,Union St & 4th Ave,17,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,Key Arena / 1st Ave N & Harrison St,13,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,Lake Union Park / Valley St & Boren Ave N,21,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,Cal Anderson Park / 11th Ave & Pine St,7,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,UW Engineering Library / E Stevens Way NE & Jefferson Rd,6,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,12th Ave & NE Campus Pkwy,5,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,15th Ave E & E Thomas St,6,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,8,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,NE 42nd St & University Way NE,1,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,E Blaine St & Fairview Ave E,5,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,12th Ave & E Denny Way,2,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,Burke Museum / E Stevens Way NE & Memorial Way NE,3,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,9th Ave N & Mercer St,2,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/12,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,3,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/13,Occidental Park / Occidental Ave S & S Washington St,11,Sat,81,71,62,57,55,53,78,60,40,30.04,29.99,29.95,10,10,10,10,2,16,0,NA
2015/9/13,Westlake Ave & 6th Ave,18,Sun,72,66,59,58,53,45,86,69,41,29.99,29.95,29.9,10,8,1,12,4,-,0.03,Rain
2015/9/13,Key Arena / 1st Ave N & Harrison St,14,Sun,72,66,59,58,53,45,86,69,41,29.99,29.95,29.9,10,8,1,12,4,-,0.03,Rain
2015/9/13,Children's Hospital / Sandpoint Way NE & 40th Ave NE,2,Sun,72,66,59,58,53,45,86,69,41,29.99,29.95,29.9,10,8,1,12,4,-,0.03,Rain
2015/9/13,E Harrison St & Broadway Ave E,6,Sun,72,66,59,58,53,45,86,69,41,29.99,29.95,29.9,10,8,1,12,4,-,0.03,Rain
2015/9/13,Summit Ave E & E Republican St,2,Sun,72,66,59,58,53,45,86,69,41,29.99,29.95,29.9,10,8,1,12,4,-,0.03,Rain
2015/9/13,2nd Ave & Blanchard St,6,Sun,72,66,59,58,53,45,86,69,41,29.99,29.95,29.9,10,8,1,12,4,-,0.03,Rain
2015/9/13,Dexter Ave & Denny Way,8,Sun,72,66,59,58,53,45,86,69,41,29.99,29.95,29.9,10,8,1,12,4,-,0.03,Rain
2015/9/13,Republican St & Westlake Ave N,8,Sun,72,66,59,58,53,45,86,69,41,29.99,29.95,29.9,10,8,1,12,4,-,0.03,Rain
2015/9/13,2nd Ave & Pine St,18,Sun,72,66,59,58,53,45,86,69,41,29.99,29.95,29.9,10,8,1,12,4,-,0.03,Rain
2015/9/13,Pier 69 / Alaskan Way & Clay St,14,Sun,72,66,59,58,53,45,86,69,41,29.99,29.95,29.9,10,8,1,12,4,-,0.03,Rain
2015/9/13,Eastlake Ave E & E Allison St,7,Sun,72,66,59,58,53,45,86,69,41,29.99,29.95,29.9,10,8,1,12,4,-,0.03,Rain
2015/9/13,Lake Union Park / Valley St & Boren Ave N,12,Sun,72,66,59,58,53,45,86,69,41,29.99,29.95,29.9,10,8,1,12,4,-,0.03,Rain
2015/9/13,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,4,Sun,72,66,59,58,53,45,86,69,41,29.99,29.95,29.9,10,8,1,12,4,-,0.03,Rain
2015/9/13,2nd Ave & Vine St,4,Sun,72,66,59,58,53,45,86,69,41,29.99,29.95,29.9,10,8,1,12,4,-,0.03,Rain
2015/9/13,Frye Art Museum / Terry Ave & Columbia St,4,Sun,72,66,59,58,53,45,86,69,41,29.99,29.95,29.9,10,8,1,12,4,-,0.03,Rain
2015/9/13,Bellevue Ave & E Pine St,9,Sun,72,66,59,58,53,45,86,69,41,29.99,29.95,29.9,10,8,1,12,4,-,0.03,Rain
